SITE_ID,n_forest_cells,total_protected_forest_area_mha,mean_FLII,mean_pest_record_probability,obs_occurrence,mean_sampling_effort,mean_carbon_percentile,IUCN_group,governance_group,ISO3,country
351907,15,0.0514569781679175,7.53607867665932,0.0203209938591182,0,4.50342691247482,0.749390464212772,V,Government,BRA,Brazil
351911,6,0.0218832582403945,7.38953148999999,0.0449327289082874,0,4.9932215751765,0.780368797574175,V,Government,BRA,Brazil
352130,64,0.497980379732947,4.93884083232489,0.0149552271878997,0,1.36279382692832,0.821831080725685,V,Government,BRA,Brazil
352135,11,0.112739394673477,9.56904022052645,0.00124317216893482,0,0.399403647820351,0.104104670655685,VI,Government,BRA,Brazil
352136,41,0.429892055337379,9.89815828409371,0.0034787336865069,0,1.24208488404566,0.252220158900695,VI,Government,BRA,Brazil
352137,8,0.0924486186319288,9.92126536831094,0.00141248448282546,0,0.947587056861297,0.0878983755739074,VI,Government,BRA,Brazil
352139,137,1.64761730754966,9.9737048796712,0.000679945004786747,0,0.155987123613911,0.075131323251914,VI,Government,BRA,Brazil
352140,14,0.142632116083572,9.44534032793541,0.00501683262893115,0,1.62572875787445,0.247218156950416,VI,Government,BRA,Brazil
352141,11,0.121664350938448,9.61093101072325,0.0025645757989849,0,0.559576845325242,0.16836276680454,VI,Government,BRA,Brazil
352156,10,0.121331826544536,9.97250065272376,0.000748252925361642,0,0.140087303478661,0.277457663925009,II,Government,BRA,Brazil
352157,6,0.0734623159895507,9.97155329350159,0.000776867291509391,0,0.11574405825505,0.216165779872679,VI,Government,BRA,Brazil
352159,7,0.0716438350724776,5.04153822177751,0.00371634995073696,0,1.57307288054756,0.545977395336443,VI,Government,BRA,Brazil
352198,142,1.70448810563554,9.97709591301073,0.00132692663923178,0,0.318151605244359,0.149136988654797,Ia,Government,BRA,Brazil
352199,26,0.304344854935346,9.88785464493498,0.00191948969229944,0,1.15610313193704,0.0515762770301552,VI,Government,BRA,Brazil
352200,105,1.26685459039526,9.91449118927833,0.00115883243030499,0,0.779609300919665,0.190034239412384,VI,Government,BRA,Brazil
352201,64,0.767083375607439,9.83188970808487,0.0018075173748568,0,0.791110497168036,0.112332325982646,VI,Government,BRA,Brazil
352202,8,0.0990523441456022,9.99621554495671,0.0010789233784909,0,0.589521035110539,0.30085450201475,Ia,Government,BRA,Brazil
352203,72,0.831693492904656,5.23691831535899,0.00240461675126285,0,0.442384843838514,0.788149904228563,V,Government,BRA,Brazil
352204,5,0.0612392082581821,9.70079923751467,0.0013230661239898,0,0.49565053166833,0.280778319747206,VI,Government,BRA,Brazil
352228,5,0.0156514081254311,7.34433229542489,0.00431719925340435,0,1.34497141858416,0.350274492096523,Not reported,Community/Indigenous,TZA,Tanzania
352249,14,0.112799105098869,7.24233698582805,0.0411776113207102,0,4.4067241467839,0.480469468579322,II,Government,MDG,Madagascar
352251,6,0.0250061341280465,4.1995137691066,0.0530220197398847,0,4.97713106200064,0.398575189826154,V,Government,MDG,Madagascar
352256,20,0.175447523648421,6.59148835325943,0.0343653879771042,0,3.07443050352481,0.5088701531672,VI,Government,MDG,Madagascar
352258,260,3.08348674107988,9.84478788107704,0.00226416729875825,0,0.769665571459569,0.33824026181747,Not reported,Community/Indigenous,BRA,Brazil
352259,30,0.312102255303289,9.71702816277621,0.00653973865273898,0,2.35135039034732,0.271175587005607,Not reported,Community/Indigenous,BRA,Brazil
352260,161,1.97057781153257,9.9565195804575,0.000911970468763911,0,0.207406967622071,0.0548084220354561,Not reported,Community/Indigenous,BRA,Brazil
352261,10,0.123054477796373,9.97614479840176,0.000886327379706009,0,0.592737394473076,0.140894677797265,Not reported,Community/Indigenous,BRA,Brazil
352271,46,0.332941278826343,9.48446981251873,0.00610837092316091,0,1.72582116315767,0.608981015231533,Not reported,Community/Indigenous,BRA,Brazil
352275,7,0.0709471686068326,9.66535309789291,0.000908394834604728,0,0,0.0738362964736311,Not reported,Community/Indigenous,BRA,Brazil
352276,13,0.156217244435395,9.98343380327311,0.000709779995266405,0,0,0.0457565878997947,Not reported,Community/Indigenous,BRA,Brazil
352277,6,0.0543732757923114,9.22178088218399,0.00486785748407365,0,0.964496961313172,0.425233554465026,Not reported,Community/Indigenous,BRA,Brazil
352278,27,0.303889209118798,9.95130716696842,0.000788199619983746,0,0.0611519780934206,0.00474817140592648,Not reported,Community/Indigenous,BRA,Brazil
352303,41,0.475603214971101,9.95493805446322,0.000780607273679915,0,0.0515307741951327,0.0143813892859969,Not reported,Community/Indigenous,BRA,Brazil
352319,5,0.0486596521305977,9.85259924728271,0.0018757594774706,0,0.371380854624997,0.191471764304007,Not reported,Community/Indigenous,BRA,Brazil
352346,75,0.89867694798312,9.98264335316075,0.000828202608579469,0,0.365134187993538,0.0409708859916284,Not reported,Community/Indigenous,BRA,Brazil
352354,8,0.0965419092104196,9.87049249067335,0.0014714338144041,0,0.571533829365551,0.231603472652522,Not reported,Community/Indigenous,BRA,Brazil
352364,18,0.20347872177639,9.62834245012278,0.00102216648383202,0,0.331382465997689,0.395728560021304,Not reported,Community/Indigenous,BRA,Brazil
352371,20,0.217091866621348,8.98309589890308,0.000909224530105687,0,0.31855024805853,0.49457277027965,Not reported,Community/Indigenous,BRA,Brazil
352396,10,0.0871027164769009,7.45527781562969,0.000966416226083414,0,0.0602950365524734,0.86449889451598,Not reported,Community/Indigenous,BRA,Brazil
352410,7,0.0778298129117094,8.74662612660236,0.00134903207599601,0,0,0.477521307598717,Not reported,Community/Indigenous,BRA,Brazil
352412,176,1.94366151340808,8.37006205300681,0.00142408089710568,0,0.440430665042716,0.489404616415973,Not reported,Community/Indigenous,BRA,Brazil
352413,9,0.0753955130440766,7.64928830921794,0.00130105216736716,0,0.147649213185492,0.715409474471259,Not reported,Community/Indigenous,BRA,Brazil
352420,52,0.202830388830584,8.20422284439366,0.00193538893902601,0,0.731042036089695,0.623246347290947,Not reported,Community/Indigenous,BRA,Brazil
352421,7,0.0485774530671194,2.67979887824789,0.00807107915584186,0,2.06139577487379,0.951803992786296,Not reported,Community/Indigenous,BRA,Brazil
352422,12,0.0881440836353146,7.00155218772426,0.00396245959190655,0,1.36175159081636,0.795005689661157,Not reported,Community/Indigenous,BRA,Brazil
354001,86,0.996058899735751,9.10971425120776,0.00109412160015761,0,0.427605461506213,0.362421339824904,Not reported,Not reported,COD,Congo - Kinshasa
356566,9,0.0185627362094274,9.62248419695709,0.127876778306384,0,4.8680513722692,0.590042316147004,VI,Community/Indigenous,AUS,Australia
357372,5,0.0154301239058874,7.41386278660732,0.26656360986247,0,6.02420921114745,0.945326883770969,Ia,Government,AUS,Australia
365090,16,0.0536008365073469,9.03279009891594,0.204579639815398,0,4.75731481068954,0.641645245432749,Ib,Government,USA,United States
365162,5,0.0218329882495381,9.33896337342767,0.2183026096501,0,5.1291533285622,0.645335143832889,Ib,Government,USA,United States
365217,22,0.101612934038606,8.02844758288823,0.383765979394591,0,6.44227181054579,0.774782663181574,Ib,Government,USA,United States
366202,40,0.215297279526191,8.15558134466842,0.110091511182058,0,3.22829717352695,0.539443488868374,Ib,Government,USA,United States
366301,34,0.17105848313638,8.56377137475867,0.243396468197603,0,5.44462594414779,0.33497440807502,Ib,Government,USA,United States
366393,5,0.00964429685394353,9.42807912739832,0.184391748711462,0,4.73603673127221,0.618759975795673,Ib,Government,USA,United States
366858,5,0.0249691623012214,7.11886965212363,0.646828399362669,0,5.65046965856843,0.739444648324034,V,Government,USA,United States
368535,5,0.0169843633653824,9.2593924139671,0.362716283480627,0,6.14112610462894,0.840353375173381,Ib,Government,USA,United States
368924,15,0.0621863384892729,9.21897851361028,0.204546197497134,0,5.40052033916049,0.582240335070875,Ib,Government,USA,United States
368950,20,0.0882368035076949,8.54235998414642,0.210247142010596,0,4.96417637534805,0.685190162203598,Ib,Government,USA,United States
369187,8,0.0429103260095345,9.29933406837087,0.181371482730548,0,4.16448798869605,0.449562363627984,Ib,Government,USA,United States
369189,5,0.0263658464397388,5.80631926627441,0.810988703955431,0,8.53978766692045,0.196705202808645,IV,Government,USA,United States
369223,21,0.170810293471341,8.5532213793487,0.677891862874315,0,8.81019851738921,0.130818190183687,II,Government,USA,United States
369302,7,0.0207904319625199,8.30121551369519,0.272818328439587,0,5.10884604505928,0.809345113046725,Ib,Government,USA,United States
369624,5,0.0134381011934707,7.58469609083797,0.271208681706507,0,6.12633964673879,0.768038700476849,Ib,Government,USA,United States
369724,7,0.019288561931399,9.35097370679465,0.284133456764878,0,5.74031074697298,0.90391260303705,Ib,Government,USA,United States
370277,6,0.0253283187840368,9.22350691134022,0.4068763764535,0,6.90748408199492,0.820090639148636,Ib,Government,USA,United States
370437,8,0.0242267617901904,9.93936338669829,0.0585130234100581,0,3.77144184023933,0.844200828211914,IV,Government,USA,United States
370883,8,0.0253868345438928,9.27738269232707,0.37937038528143,0,5.48674597611413,0.729831268183177,Ib,Government,USA,United States
371476,9,0.0579138570301812,3.80779935563773,0.358297007887155,0,6.91946041364311,0.918664428300154,Ib,Government,USA,United States
372077,6,0.0328667471822566,7.26030766151262,0.721362972643463,0,8.01864055612675,0.806882640620477,Ib,Government,USA,United States
372142,5,0.0156459734297286,9.22119567806604,0.462851924476591,0,7.15711590136676,0.652910162248313,Ib,Government,USA,United States
372151,10,0.0688991747521784,8.48289163817028,0.54475751545198,0,7.19916009118251,0.798046791160799,II,Government,USA,United States
372688,22,0.177557707334621,4.01468087941385,0.237637015389203,0,5.43882303687467,0.476733085578811,V,Government,USA,United States
372957,19,0.105198722679964,7.60673565081266,0.275152252286285,0,5.66371850345477,0.612004319423555,Ib,Government,USA,United States
373034,5,0.0293474464836952,7.73865868824543,0.312025011207445,0,5.69138741641038,0.909479284162372,Ib,Government,USA,United States
374344,7,0.0137721055341758,9.06057953564651,0.367132426023132,0,6.31005470396756,0.604496207367987,Ib,Government,USA,United States
374763,6,0.0366649729456056,6.66496034391133,0.369511482734627,0,5.52056108826137,0.823993336455879,Ib,Government,USA,United States
374911,7,0.0205651480775556,8.67574373658127,0.29070414036548,0,6.22441102965087,0.815203181121712,Ib,Government,USA,United States
375580,6,0.0373230237031724,5.89715484835548,0.441160653115678,0,4.35461800760875,0.495385602904638,V,Government,USA,United States
375788,12,0.0433083070493244,8.98387435755825,0.173072748543794,0,3.42296870973463,0.859884044085922,Ib,Government,USA,United States
375919,13,0.0840033143129499,7.80164870886006,0.367800254311301,0,6.85088365877702,0.745207896281299,Ib,Government,USA,United States
375994,14,0.0265717231363437,9.9972881485749,0.00738586328660272,0,0.0824016699978404,0.472090333340002,IV,Government,USA,United States
376099,21,0.119419259189406,6.30888697904524,0.360320175391262,0,6.20937868133923,0.832052147271712,Ib,Government,USA,United States
376604,8,0.0192609568725842,9.70386542696362,0.206592202064247,0,4.6640135060183,0.798502756775172,Ib,Government,USA,United States
376699,10,0.0295190776705674,9.44500569157509,0.283532338083305,0,5.82015167497836,0.874090399571156,Ib,Government,USA,United States
376727,6,0.0206722289555781,9.2927776068446,0.231752687303053,0,5.64268843940849,0.670267388033094,Ib,Government,USA,United States
376948,6,0.0293746865453046,7.87192582547964,0.408344900164023,0,6.00189139976734,0.6714466023827,Ib,Government,USA,United States
377712,19,0.19193312161536,9.90531396300327,0.0520398051191482,0,4.06906895816338,0.199159115610238,Not reported,Community/Indigenous,PNG,Papua New Guinea
388667,122,1.43464951168124,9.93910197810907,0.00491034349565654,0,2.98066758875583,0.0498756879828297,II,Government,GUF,French Guiana
388668,30,0.348927418576649,9.85393487203967,0.00458547642598079,0,2.90990498120714,0.0784003097117058,V,Government,GUF,French Guiana
389016,6,0.0262171767642837,5.56092243256119,0.847910386074431,0,7.43207591495455,0.847917331678305,VI,Government,ESP,Spain
390444,7,0.0264760341028525,3.46813675132843,0.2695352744044,0,5.65142159993227,0.517354775152584,II,Government,ITA,Italy
391972,20,0.104452222526476,5.49780058297581,0.868527275231461,0,9.38408618809948,0.691716949448243,V,Government,FRA,France
478028,451,4.32142369004091,8.00458061786429,0.00363921015143895,0,0.436315833676643,0.492352983038271,Not reported,Not reported,COD,Congo - Kinshasa
478033,111,1.33848167734901,9.49702810518547,0.00402256390911618,0,1.87637104197392,0.205927172251238,Not reported,Not reported,COG,Congo - Brazzaville
478280,35,0.230881314699679,5.84622733365181,0.0616842445345589,0,2.4602746540622,0.589747522713011,Not reported,Government,VNM,Vietnam
478289,95,0.79340725023995,6.28842647242324,0.0552074861837336,0,1.68893894235486,0.629596697380647,Not reported,Not reported,VNM,Vietnam
478389,17,0.0977260861157954,8.08303870734982,0.3853376983049,0,7.3328206491089,0.620452899647856,IV,Government,KOR,South Korea
478418,76,0.917874795993706,9.88138611587012,0.000972825372133942,0,0.148505583051216,0.0534681969926769,VI,Government,BRA,Brazil
478419,32,0.370242904785421,9.92557755903005,0.00118150833622862,0,0.217750300142647,0.145529451592795,II,Government,BRA,Brazil
478420,28,0.301776410782473,9.69321540111098,0.00126886565329393,0,0.512623470674479,0.171185713074602,VI,Government,BRA,Brazil
478421,20,0.240705234627994,9.82817637609055,0.00133015442070962,0,0.724778093128152,0.112977354473919,VI,Government,BRA,Brazil
478426,7,0.0788547358794052,9.54711550489006,0.00272591255876228,0,1.57736749917333,0.105055384362638,VI,Government,BRA,Brazil
478429,24,0.113967737958934,4.62175447881088,0.111076582726485,0,4.9312965390228,0.790097138542797,V,Government,BRA,Brazil
478431,61,0.643243500475796,9.47815571715137,0.00319864161531015,0,0.631244177341144,0.375012394744483,II,Government,BRA,Brazil
478525,9,0.0564309804443155,3.42430395078144,0.0290527043102519,0,2.85228192406943,0.779270003325489,V,Government,BRA,Brazil
478536,107,0.990573112446395,9.01382664728396,0.00764902999928006,0,1.28884583801645,0.38802455562109,V,Government,BRA,Brazil
478539,18,0.18795511690644,9.51209236923892,0.00195108598229964,0,0.448713848760082,0.229097471979703,VI,Government,BRA,Brazil
478641,20,0.0755383779167808,6.08865582806854,0.558795261652632,0,7.25618315795175,0.649330988025505,Not reported,Not reported,ITA,Italy
555558,6,0.0420127785211828,9.47770586581909,0.447342268489172,0,5.09987429977175,0.042478780500751,V,Government,USA,United States
555559,14,0.0827408971362615,9.25985565812304,0.33376625987967,0,5.775517142464,0.0769950072408595,Ib,Government,USA,United States
900555,22,0.103180650478652,6.92659371064939,0.0941592187807968,0,5.25329920574272,0.134315301496532,Not reported,Shared governance,RUS,Russia
900563,12,0.0282166950019117,5.78870584779879,0.0761464247659559,0,3.41013018284157,0.410649829778017,IV,Not reported,BLR,Belarus
900564,13,0.0374199909031387,5.20437260596342,0.0384912489855487,0,1.43404015747555,0.471700215239128,IV,Not reported,BLR,Belarus
900690,50,0.16567048969758,6.82516906839334,0.0249831066460349,0,1.33694983817684,0.598217707191732,IV,Not reported,GIN,Guinea
900693,47,0.15493439199407,7.38939207214276,0.011149081373254,0,0.207557149067116,0.379977886889022,IV,Not reported,GIN,Guinea
900694,32,0.0879626125164114,5.97906160584946,0.0294561797493971,0,1.23678325928158,0.558143992436448,IV,Not reported,GIN,Guinea
900720,7,0.0115472356841405,9.64824144094255,0.0170604218515963,0,1.77633382563383,0.643273850326821,Not reported,Shared governance,RUS,Russia
900722,20,0.0918418954054132,8.42696395872936,0.0699063186809134,0,4.15764081387857,0.065855410360474,Not reported,Shared governance,RUS,Russia
900723,12,0.0335481030968715,7.70089363567042,0.104624810877235,0,5.41773601501153,0.17508554576188,Not reported,Shared governance,RUS,Russia
900725,83,0.699053910854462,8.93095819791477,0.041910299398437,0,3.26986023293159,0.509276201935299,Not reported,Not reported,ARG,Argentina
900852,16,0.083983853030079,6.66491602928,0.0201616180584106,0,2.23860197191522,0.510591612942731,Not reported,Not reported,TZA,Tanzania
900881,116,0.472606275164624,8.79409625275333,0.106390851224224,0,3.43716620934505,0.69765909666517,Not reported,Not reported,CHN,China
900883,17,0.154736881182877,9.12158970507296,0.0546456365765542,0,3.15434825832651,0.480977144309088,Not reported,Not reported,VNM,Vietnam
900886,6,0.0464931995717444,8.60480440253063,0.0111141619405225,0,3.32685901739592,0.6956885014731,II,Not reported,BRA,Brazil
901253,81,0.616436287811693,1.8869827262182,0.0731896206715641,0,3.7703733628352,0.853665991967896,Not reported,Government,NIC,Nicaragua
901296,10,0.0552242232108779,5.56186467896218,0.0552075990444873,0,3.44040779444059,0.783102432453939,IV,Not reported,MDG,Madagascar
902258,11,0.0321155787515818,7.97718792951096,0.0734997607335985,0,2.88345483660784,0.542208283403273,Not reported,Not reported,ARG,Argentina
902335,241,2.61413858274891,8.28447117514722,0.0238578850081237,0,1.97085058765414,0.47123977902487,Not reported,Not reported,IDN,Indonesia
902347,17,0.0372694053777638,6.09232073794042,0.135794469049507,0,6.81052189293112,0.667597387774053,Not reported,Government,ZAF,South Africa
902480,8,0.0409027543993125,6.3926366440089,0.182122679002296,0,5.61403427249833,0.40994401049068,Not reported,Not reported,THA,Thailand
902513,311,2.17562525345334,8.86076625325377,0.0049841263765459,0,0.627934817306555,0.523940632660385,Not reported,Not reported,PRY,Paraguay
902606,25,0.0999911126627267,8.3122782279777,0.071691788851657,0,3.6611660831134,0.0587293193337691,Not reported,Shared governance,RUS,Russia
902679,149,0.862341290734144,6.14452844361116,0.0134469847935742,0,1.38650601277703,0.418998883610633,IV,Not reported,MOZ,Mozambique
902693,8,0.0528452175215691,3.82084531562859,0.345158536986046,0,6.36519107027999,0.818316642178439,Not reported,Not reported,HND,Honduras
902831,5,0.0109218343069392,6.29356643678911,0.0275863936353052,0,0.672005099378789,0.778827403998636,Not reported,Not reported,GIN,Guinea
902858,11,0.0800903601117006,1.58877021772646,0.0679431004750442,0,1.60489145795195,0.879604737714033,Not reported,Not reported,GTM,Guatemala
902873,12,0.0682463673499641,9.38618072737478,0.0529707146419966,0,0.727084429183015,0.23300102216609,Not reported,Government,IDN,Indonesia
902886,11,0.0226961041972787,9.30795474130403,0.00573605336205986,0,0.286727954002957,0.179825588246582,Not reported,Not reported,SSD,South Sudan
902902,61,0.348171360037297,9.19804487244324,0.0697630103164052,0,2.91091502872382,0.559881526630417,Not reported,Not reported,CHN,China
902997,11,0.0375720239913822,5.94947173842365,0.684973148176923,0,5.73416270318463,0.880460574932158,Not reported,Government,ESP;MAR,ESP;MAR
902998,11,0.0432791163369163,7.63151330332919,0.170929813430402,0,7.45529244466714,0.176679132336467,Not reported,Shared governance,RUS,Russia
903011,10,0.0495500621891191,6.31130472281263,0.231480833699569,0,6.38289425895309,0.691427970261221,Not reported,Government,MEX,Mexico
903017,11,0.0925920373214552,5.68535739714512,0.200857616563774,0,5.94586346433562,0.762197440645616,Not reported,Government,MEX,Mexico
903018,5,0.0134252615933122,8.30552991395818,0.282465750723544,0,7.56386987205841,0.471889079049583,Not reported,Government,MEX,Mexico
903062,40,0.32348953060235,6.70852948038809,0.065486886152076,0,5.00891219091858,0.519933626173923,Not reported,Not reported,MDG,Madagascar
903141,14,0.0575511440288189,6.80217030881648,0.257399149962717,0,7.0901434429914,0.445077726039971,Not reported,Not reported,ALB;AUT;BEL;BGR;DEU;ESP;HRV;ITA;ROU;SVK;SVN;UKR,ALB;AUT;BEL;BGR;DEU;ESP;HRV;ITA;ROU;SVK;SVN;UKR
1111179,8,0.0270222380749791,8.33252242822234,0.128428008681594,0,4.04099731421896,0.663138677892222,Ib,Government,USA,United States
1111192,19,0.105758596397956,7.95457833705985,0.576915407434528,0,6.98903407218535,0.824207851301279,Ib,Government,USA,United States
5555124,7,0.0434189756141447,9.10006864236218,0.475199458140359,0,5.84084041187938,0.0628428613415824,Ib,Government,USA,United States
5555126,6,0.0437637945204932,9.43769207248861,0.425373041328909,0,5.33258059981469,0.0459471851265291,Ib,Government,USA,United States
5555153,6,0.0335114164707827,8.7988372441932,0.54395913793277,0,5.65273349665905,0.0372328991462619,V,Government,USA,United States
5555160,8,0.052570421013923,9.25229645763646,0.384879245007267,0,4.66295766724572,0.0397462588223059,Ib,Government,USA,United States
5555485,5,0.0277354828842439,8.06554948378961,0.143139551280078,0,3.36526765332132,0.0503245152209984,V,Private/non-profit,USA,United States
11111113,5,0.0182588071254081,6.69468043050734,0.657025965875751,0,7.41382193925402,0.418324766551651,V,Government,USA,United States
11111184,76,0.337639004176607,8.58485847423299,0.0984477240075423,0,3.57360687285893,0.791349893170205,Ib,Government,USA,United States
11111458,7,0.0362713787703087,8.08114675640887,0.134459973702058,0,3.88941811118359,0.340906249313264,Ib,Government,USA,United States
11111465,41,0.225352572247697,8.18092263156192,0.122605574543034,0,3.60300682077504,0.500021235436188,Ib,Government,USA,United States
11111518,55,0.353215342721917,8.72587120992218,0.31984986245259,0,6.38822251968923,0.80744589599338,V,Government,USA,United States
11111765,7,0.0401839006499726,7.82244315442337,0.593752819314949,0,7.58812410229616,0.809344753369431,V,Government,USA,United States
11115170,8,0.0423943740477063,6.74484411804963,0.365964230142979,0,5.70088169241598,0.873227227532758,Ib,Government,USA,United States
11115319,7,0.0416166490853532,3.72722313719747,0.404367830941134,0,7.15501708008299,0.815147255400001,Ib,Government,USA,United States
11115337,6,0.0355381040441357,7.12136747165884,0.459264783596969,0,6.081054929804,0.717840328374424,II,Government,USA,United States
44442437,11,0.049695080126215,6.4701073236391,0.458676822804859,0,5.39828966844334,0.204955347737592,V,Government,USA,United States
44445314,8,0.0530357568879321,6.91142097155415,0.586046811332247,0,6.36619605537003,0.565653364223488,V,Government,USA,United States
55556165,7,0.0371942676792586,6.75328285346105,0.847638438873517,0,8.2055636596974,0.268658904604759,V,Government,USA,United States
555511936,81,0.912179229891188,9.89124368401309,0.00461389982807443,0,1.77268283670066,0.135939397354753,II,Government,COL,Colombia
555511941,11,0.118677770635058,9.34734284625027,0.0403224323536386,0,4.35824180422025,0.419586560337884,II,Government,COL,Colombia
555512064,25,0.157363897170747,9.89729574232629,0.00182539199200474,0,0.19207409444703,0.246526273722832,II,Not reported,COD,Congo - Kinshasa
555512065,20,0.117279018671857,6.50312665956079,0.00705125280572508,0,1.12321085106218,0.182431944264637,Not reported,Not reported,COD,Congo - Kinshasa
555512066,31,0.247365722676068,8.47217600875617,0.00336890778287153,0,0.247939827487792,0.29658950139734,VI,Not reported,COD,Congo - Kinshasa
555512073,32,0.258042440909592,9.54045977071528,0.00153065497537944,0,0.0878701790816638,0.227773556490287,Ib,Not reported,COD,Congo - Kinshasa
555512075,27,0.156667207729756,7.35702877988167,0.0064335477366218,0,0.979520919056035,0.12551903413983,Not reported,Not reported,COD,Congo - Kinshasa
555512077,28,0.322556407672287,9.89404029282685,0.00117893670239178,0,0.0763592266830693,0.185271277241254,Not reported,Not reported,COD,Congo - Kinshasa
555512165,12,0.108380217793397,8.39190604364872,0.0141463350091843,0,0.757622030155554,0.440160522499755,Not reported,Government,LBR,Liberia
555512166,6,0.0466260688191843,7.34009518434718,0.014622624592216,0,0.471879783590794,0.364843471554546,Not reported,Government,LBR,Liberia
555512168,8,0.0571062772849075,9.53407236700838,0.0126314480295039,0,1.75357862841443,0.322598570618314,Not reported,Government,LBR,Liberia
555512169,11,0.080415501858353,8.15503423362904,0.0143840686913122,0,0.993524915626145,0.277930447365322,Not reported,Government,LBR,Liberia
555512227,5,0.0244299888521429,6.10118529115157,0.105745521180812,0,3.52575222505608,0.725126123547387,II,Government,THA,Thailand
555512228,9,0.044452240966345,6.40929460115195,0.0896685677950175,0,3.42112444824498,0.687778918478362,II,Government,THA,Thailand
555512235,11,0.0755088368583021,8.59304683454728,0.0263074065522262,0,2.03302055742788,0.499567832138811,Ia,Government,THA,Thailand
555515508,6,0.0174721096263943,9.92117502624133,0.0384089543903022,0,0.60123783796425,0.829253009639015,II,Government,CAN,Canada
555515724,9,0.0244357104423026,9.48760349146484,0.0833013089029196,0,1.77474593720032,0.551492572675383,II,Government,CAN,Canada
555515845,6,0.0300863938212911,8.99126106367931,0.0306708718409844,0,1.31263045560634,0.348291277381446,II,Government,CAN,Canada
555515889,20,0.0758318782002625,9.89801944230524,0.0208904804411926,0,0.39927726145446,0.596980787927884,II,Government,CAN,Canada
555515972,6,0.02931606284832,9.43279717304946,0.0506195615684964,0,0.894016893745237,0.0748555665854877,II,Government,CAN,Canada
555516027,9,0.0322467978743134,9.8084833530659,0.0446985461132366,0,0.400862447788843,0.527706030570784,II,Government,CAN,Canada
555516089,6,0.0124275624081034,9.42820536207533,0.0286495086991083,0,0.40158764717571,0.654576506327755,Ib,Government,CAN,Canada
555516091,11,0.0482543526585964,9.93105738059147,0.0132597102150188,0,0.309851574571562,0.0521908153555548,Ib,Government,CAN,Canada
555516098,15,0.0453135655832116,9.74876874324714,0.0158118051141804,0,1.07201293972991,0.842965836880565,Ib,Government,CAN,Canada
555516103,15,0.0518591012483716,9.88467249174569,0.0170281470224909,0,1.17857728844121,0.54792404836797,Ib,Government,CAN,Canada
555516111,50,0.11334055014344,9.93133173084088,0.012611219464732,0,0.657905298218534,0.802690294748327,Ib,Government,CAN,Canada
555516129,5,0.0174781268985831,9.60048345919685,0.118986890891242,0,3.47210650387342,0.181865005830852,II,Government,CAN,Canada
555516134,32,0.106977552881874,9.91375520036325,0.010864013612719,0,0.123615937442702,0.432886935429535,II,Government,CAN,Canada
555516137,5,0.0199636535088967,8.26752778062618,0.0159853579747425,0,0.565355886607793,0.277576044731498,Ib,Government,CAN,Canada
555516138,12,0.0406957183547715,9.94016420203345,0.0169622591265203,0,0.538729604583877,0.335579933621727,II,Government,CAN,Canada
555516174,5,0.0135671799537236,8.91124965130533,0.0619410656670326,0,1.83555835162949,0.572229581644255,II,Government,CAN,Canada
555516204,9,0.0365712409518598,9.92662698881614,0.0308486821998043,0,0.78505259086349,0.696941463566758,II,Government,CAN,Canada
555516216,6,0.0110488899552499,9.53894381107881,0.044606489981492,0,1.05145879999756,0.559372490098604,Ib,Government,CAN,Canada
555516237,6,0.0206020651046179,9.84613748796854,0.0233795719202218,0,0,0.635625586939595,Ib,Government,CAN,Canada
555516254,5,0.0125184616622996,9.86864298125244,0.0168948852496289,0,0,0.521529310506468,II,Government,CAN,Canada
555516343,5,0.0192419139331514,9.44085253407154,0.0782542502068608,0,2.24190733228418,0.249625098737773,II,Government,CAN,Canada
555516345,15,0.0616353653568745,8.77182187364793,0.0341232297260497,0,1.22828256078382,0.0921753106566921,II,Government,CAN,Canada
555516430,41,0.0988650522950507,9.8187986440598,0.0178673247255079,0,0.0305639468232935,0.528862251310209,Ib,Government,CAN,Canada
555516943,8,0.0347615328971339,3.37874018421094,0.664821559255462,0,7.12428627272147,0.615563355896657,Not reported,Government,CZE,Czechia
555523044,9,0.0423180585984831,4.86470037346328,0.763758111344861,0,7.01556079115388,0.826883210338199,Not reported,Government,ESP,Spain
555523142,8,0.0357028885527065,5.50631969385537,0.791786504592662,0,7.56702221257908,0.930086646191691,Not reported,Government,ESP,Spain
555523161,5,0.0187078151210871,4.84374363295854,0.900868997597781,0,8.68314431332004,0.896217241032706,Not reported,Government,ESP,Spain
555523205,7,0.0365786885477186,6.17591995756677,0.896717059968446,0,8.93632775882357,0.88877954602535,Not reported,Government,ESP,Spain
555531072,6,0.0191321223418259,2.2056497143232,0.820267128859505,0,7.85102018507547,0.904183053131707,Not reported,Government,PRT,Portugal
555531180,11,0.0659294919811584,6.69251365041573,0.099033031494849,0,3.70163779672706,0.417631340346567,Not reported,Government,ROU,Romania
555537214,6,0.0233882397290601,2.23727576307204,0.777354740890518,0,8.71829940032173,0.57201749119461,Not reported,Government,CZE,Czechia
555540506,8,0.0370917918732863,4.70380688342982,0.320446911904869,0,5.37272341883721,0.636662366673673,Not reported,Government,ITA,Italy
555540745,5,0.0152231932258069,2.40172336861029,0.366444557336512,0,6.21544888288866,0.567969333448277,Not reported,Government,POL,Poland
555540751,5,0.016842593614101,3.59928191693512,0.445068206919028,0,7.21445919409629,0.480617007598405,Not reported,Government,POL,Poland
