SITE_ID,n_forest_cells,total_protected_forest_area,mean_carbon_percentile,carbon_asset,mean_delta_pa,excess_pest_signal,monitoring_score_raw,pred_inside_mean,pred_outside_mean,obs_occurrence,record_intensity,mean_sampling_effort,mean_ele,mean_temp,mean_precip_seasonality,lon,lat,NAME_ENG,DESIG_ENG,DESIG_TYPE,IUCN_CAT_PA,GOV_TYPE,STATUS,STATUS_YR,ISO3,GIS_AREA,IUCN_group,carbon_asset_rank,excess_signal_rank,monitoring_score,monitoring_rank,priority_flag
555512075,27,1566.67207729756,0.12551903413983,196.647165956231,0.00167168227938183,0.00167168227938183,0.362562322205118,0.00308367948892792,0.00141199720954609,0,0,0.979520919056035,1191.54987490291,214.476761372605,91.8911744058473,24.9043100416398,-10.7140594699084,Lac Tshangalele,Nature reserve,National,Not Reported,Not Reported,Designated,0,COD,3292.07850485967,Other/Not reported,0.464548802946593,0.285911602209945,0.132819892555172,0.385359116022099,FALSE
555512077,29,3328.90955298938,0.185565671778435,617.731337490124,0.000567528784925316,0.000567528784925316,0.353124066285586,0.00105809849325836,0.000490569708333043,0,0,0.0739886664370519,404.796147337566,248.834736075418,24.1764067249214,21.2824677939758,0.972369589896202,Lomako-Yokokala,Nature reserve,National,Not Reported,Not Reported,Designated,2006,COD,3628.22570473672,Other/Not reported,0.800644567219153,0.12707182320442,0.101739364895251,0.310313075506446,FALSE
555512165,12,1083.80217793397,0.440160522499755,477.046932925787,0.00127994445337449,0.00127994445337449,0.640487066599936,0.00255816414937657,0.00127821969600208,0,0,0.757622030155554,402.825183473613,256.172255586536,61.3455887131223,-10.3401805367056,7.85460553632887,Foya,National Park,National,Not Reported,Federal or national ministry or agency,Proposed,2003,LBR,1646.71621706757,Other/Not reported,0.745395948434623,0.237569060773481,0.177083015373971,0.468232044198895,FALSE
555512166,6,466.260688191843,0.364843471554546,170.112168129324,0.00166218797986882,0.00166218797986882,0.288948841776157,0.00326614910685803,0.00160396112698921,0,0,0.471879783590794,365.349994620367,267.782339190466,59.0552468086656,-10.0715172517354,7.39520759053553,Kpo Mountains,National Park,National,Not Reported,Federal or national ministry or agency,Proposed,2003,LBR,837.07111499858,Other/Not reported,0.412523020257827,0.284530386740332,0.117375334493249,0.353591160220994,FALSE
555512168,8,571.062772849075,0.322598570618314,184.224034254442,0.00173492838236636,0.00173492838236636,0.325622911182805,0.00337208406814407,0.00163715568577771,0,0,1.75357862841443,236.99334007782,261.466209185058,52.3854280704222,-8.4988951901018,5.96177257355802,Gbi,National Park,National,Not Reported,Federal or national ministry or agency,Proposed,2003,LBR,884.682303563156,Other/Not reported,0.438305709023941,0.290515653775322,0.127334669610546,0.375230202578269,FALSE
555512169,11,804.15501858353,0.277930447365322,223.499164065989,0.00258436755077706,0.00258436755077706,0.593443684428066,0.00496317607064169,0.00237880851986463,0,0,0.993524915626145,95.572071635247,252.165927152235,42.9397282855256,-8.41149973647294,5.00466116322093,Grand Kru-River Gee,National Park,National,Not Reported,Federal or national ministry or agency,Proposed,2003,LBR,1351.93966398221,Other/Not reported,0.501381215469613,0.371086556169429,0.186055828576661,0.48158379373849,FALSE
555512227,5,244.299888521429,0.725126123547387,177.148231146602,0.0205097258063771,0.0205097258063771,3.61542851560845,0.0422714217342913,0.0217616959279141,0.276759272968336,0.304051138285866,3.51900166422279,767.765412905781,232.514384182701,88.7836787132743,99.6651597709306,19.9870056179464,Lam Nam Kok,National Park,National,II,Federal or national ministry or agency,Proposed,0,THA,704.827789572902,II,0.426795580110497,0.756445672191529,0.322847669485058,0.703499079189687,FALSE
555512228,9,444.52240966345,0.687778918478362,305.733142157723,0.0172374464895054,0.0172374464895054,5.25947046269859,0.0355420546660208,0.0183046081765154,0,0,3.42112444824498,857.567926831322,241.880463238783,78.3426952545444,98.301812879613,18.3354655081231,Mae Tho,National Park,National,II,Federal or national ministry or agency,Proposed,0,THA,994.640579111765,II,0.606813996316759,0.727900552486188,0.44170024317532,0.839318600368324,FALSE
555512235,11,755.088368583021,0.499567832138811,377.217859366251,0.0132256489081137,0.0132256489081137,4.97822500931844,0.0269654478518655,0.0137397989437518,0,0,2.03302055742788,519.724923300166,261.848613033368,87.3814707248996,97.6538387372212,18.4044457137722,Salawin,Wildlife Sanctuary,National,Ia,Federal or national ministry or agency,Designated,1978,THA,879.635792363518,Ia,0.67633517495396,0.674493554327809,0.456183716071616,0.852209944751381,FALSE
555513727,5,178.69342800821,0.806643735065416,144.141934200186,0.0946733541255109,0.0946733541255109,13.3351169609337,0.222775240947928,0.128101886822417,1,2.56452727220251,9.91040562916996,1345.53672685324,47.2634259964313,36.194199752061,11.498852968575,47.4151447453181,Karwendel,Nature Park,National,V,Federal or national ministry or agency,Designated,2022,AUT,738.791883263612,V,0.36279926335175,0.936003683241252,0.339581446774451,0.729742173112339,FALSE
555515508,7,203.501463527586,0.849336727351061,172.841267043672,0.0108860289616826,0.0108860289616826,1.86243682231113,0.0216451758766417,0.0107591469149591,0,0,0.51620726624522,370.65649939572,32.2779292253729,17.7981435012808,-57.6825782541817,48.5868341879245,Little Grand Lake Provisional Ecological Reserve,Ecological Reserve,National,II,Sub-national ministry or agency,Designated,2002,CAN,735.506947015675,II,0.419429097605893,0.642265193370166,0.269384710478923,0.622467771639042,FALSE
555515724,12,347.24837758698,0.552290242983941,191.781890833292,0.0466000838265286,0.0466000838265286,8.74035271874019,0.0994622977231385,0.05286221389661,0,0,1.81956342055953,295.903466701956,0.656903514652258,33.7946262026621,-88.6236404854916,49.9412070447804,Lake Nipigon Conservation Reserve,Conservation Reserve,National,II,Sub-national ministry or agency,Designated,2003,CAN,1755.61509969907,II,0.4548802946593,0.876611418047882,0.398753260143328,0.79926335174954,FALSE
555515822,5,106.707403542345,0.485033628211138,51.7566790971338,0.041599239290344,0.041599239290344,2.15553701946516,0.0876556451200022,0.0460564058296581,0,0,1.01757322388806,403.58643335632,1.38918487272892,45.5903263766818,-93.3120586474936,51.1787271949473,Trout Lake Conservation Reserve,Conservation Reserve,National,II,Sub-national ministry or agency,Designated,2003,CAN,602.156874832897,II,0.121086556169429,0.86878453038674,0.105198126837805,0.319521178637201,FALSE
555515845,8,425.673668589074,0.377429445402045,160.661776657828,0.0177819808112547,0.0177819808112547,2.66915161149959,0.0350026753706345,0.0172206945593798,0,0,1.42755286983388,289.50635663906,9.88406390639756,24.6329599623234,-82.097143071945,48.7647967422123,Northern Claybelt Forest Complex Conservation Reserve,Conservation Reserve,National,II,Sub-national ministry or agency,Designated,2005,CAN,681.712031103317,II,0.393186003683241,0.734806629834254,0.288915682264481,0.656077348066298,FALSE
555515868,7,246.341602107663,0.386405792701232,95.1878220377033,0.0243200195015673,0.0243200195015673,2.31211861476803,0.0491036291477739,0.0247836096462066,0,0,0,338.185860527868,-7.98901082474383,37.0195692386128,-88.3483386999653,50.7072286867522,Mojikit Lake Conservation Reserve,Conservation Reserve,National,II,Sub-national ministry or agency,Designated,2004,CAN,626.890112179432,II,0.25414364640884,0.78683241252302,0.199968458431265,0.515653775322284,FALSE
555515889,21,798.226738773374,0.595690010089633,475.495694073726,0.00610420313024881,0.00610420313024881,2.91797415584262,0.0124674257879069,0.00636322265765808,0,0,0.379315089159713,262.35501775814,-5.14081314348901,30.334368737429,-80.5453715897314,50.1631076426782,North Of The North French River Conservation Reserve,Conservation Reserve,National,II,Sub-national ministry or agency,Designated,2005,CAN,1585.89396600212,II,0.744935543278085,0.54097605893186,0.402992294360842,0.803406998158379,FALSE
555515972,6,293.1606284832,0.0748555665854877,21.9447049456676,0.0475877066718524,0.0475877066718524,1.04147511299938,0.0900776762796746,0.0424899696078222,0.196719904389643,0.272711694175406,0.894016893745237,504.487651535146,18.3193529778185,19.0047816279943,-83.5900683210659,47.2505244134672,Algoma Headwaters Provincial Park (Natural Environment Class),Provincial Park,National,II,Sub-national ministry or agency,Designated,2003,CAN,427.292692952427,II,0.037292817679558,0.879373848987109,0.0327943286224474,0.135819521178637,FALSE
555516027,11,383.163113886812,0.561194206825057,215.028919782328,0.0209544574597342,0.0209544574597342,4.11146642147743,0.0417107719984683,0.0207563145387341,0,0,0.3625407262562,263.840975892334,7.86629158380151,50.296795430124,-99.5013706035966,52.3778716340496,Chitek Lake Anishinaabe Provincial Park,Provincial Park,National,II,Sub-national ministry or agency,Designated,1999,CAN,997.40059725068,II,0.492173112338858,0.760589318600368,0.374341612147235,0.774861878453039,FALSE
555516089,9,187.743872621091,0.733144252782282,137.643341207242,0.00276261676871994,0.00276261676871994,0.347379565179641,0.00543058143884485,0.00266796467012491,0,0,0.265827879116567,356.317071631249,-12.9442937484224,46.7273956264669,-119.038910911364,58.7786315945257,Hay-Zama Lakes Wildland Provincial Park,Wildland Provincial Park,National,Ib,Sub-national ministry or agency,Designated,1999,CAN,472.16322115352,Ib,0.348987108655617,0.385819521178637,0.134646039159027,0.390883977900552,FALSE
555516091,11,482.543526585964,0.0521908153555548,25.1843400970663,0.00511678220194019,0.00511678220194019,0.126242904218886,0.0092485330480906,0.00413175084615041,0,0,0.309851574571562,780.416620233689,-9.98376454768629,50.4723185644788,-119.579477899204,57.1550599434897,Chinchaga Wildland Provincial Park,Wildland Provincial Park,National,Ib,Sub-national ministry or agency,Designated,1999,CAN,784.049877245509,Ib,0.0469613259668508,0.50828729281768,0.0238698452428192,0.110036832412523,FALSE
555516098,16,484.308044122084,0.847721567021124,410.558374084108,0.00222913336675132,0.00222913336675132,0.91075571126957,0.00438506297320299,0.00215592960645167,0,0,1.04762732256341,735.813992775239,-23.4317291237673,52.6119691847186,-112.980924707169,57.5262645963034,Birch Mountains Wildland Provincial Park,Wildland Provincial Park,National,Ib,Sub-national ministry or agency,Designated,2000,CAN,1365.87609848457,Ib,0.709944751381216,0.3402394106814,0.241551183826298,0.579650092081031,FALSE
555516103,17,570.406246620081,0.574127843855317,327.486108493591,0.00240952513385891,0.00240952513385891,0.735415965049278,0.00477141169898985,0.00236188656513093,0,0,1.19510283588468,463.608690510348,-17.0662451972419,51.0015124098933,-110.244984857774,57.6170763142123,Marguerite River Wildland Provincial Park,Wildland Provincial Park,National,Ib,Sub-national ministry or agency,Designated,1998,CAN,1959.88620374656,Ib,0.628913443830571,0.352670349907919,0.221799124297522,0.552025782688766,FALSE
555516111,65,1427.18513002217,0.803191391270053,1146.30281018244,0.00115197332016579,0.00115197332016579,1.3419891765019,0.00225712644436708,0.00110515312420129,0,0,0.566257489614949,812.172515223685,-40.7540990488013,42.0920365706895,-114.855048646815,59.1902336829964,Caribou Mountains Wildland Provincial Park,Wildland Provincial Park,National,Ib,Sub-national ministry or agency,Designated,2001,CAN,5923.87119245256,Ib,0.898710865561694,0.219152854511971,0.196955051568769,0.509208103130755,FALSE
555516129,6,188.296513575145,0.189669452100824,35.7140965622933,0.0164416707916992,0.0164416707916992,0.577527373846142,0.0310995176205312,0.014657846828832,0,0,3.22289122235269,1421.82093108569,1.18168303023308,21.183494236358,-121.145765890877,54.5676339442268,MONKMAN PARK,A - Park,National,II,Sub-national ministry or agency,Designated,1981,CAN,631.237235039855,II,0.0759668508287293,0.720073664825046,0.0547017286814607,0.20073664825046,FALSE
555516134,47,1446.19259047737,0.433892685981855,627.492387529282,0.00349680540008744,0.00349680540008744,1.97570737329146,0.00681419926287084,0.00331739386278339,0,0,0.197682787682467,1241.79030934153,-26.9465565044722,39.5202220462605,-126.4141523346,58.3315057872916,DUNE ZA KEYIH PARK [A.K.A. FROG-GATAGA PARK],A - Park,National,II,Sub-national ministry or agency,Designated,2001,CAN,3317.3067145154,II,0.804327808471455,0.438766114180479,0.352911787050321,0.747697974217311,FALSE
555516137,5,199.636535088967,0.277576044731498,55.4143197938965,0.00539271311963976,0.00539271311963976,0.282800316712371,0.0103198505461489,0.00492713742650919,0,0,0.565355886607793,1235.23616394857,-12.120321837916,31.3610884364635,-125.0194347885,56.4992222870102,CHASE PARK,A - Park,National,Ib,Sub-national ministry or agency,Designated,2001,CAN,361.948595191458,Ib,0.134898710865562,0.519337016574586,0.0700578940406784,0.233425414364641,FALSE
555516138,13,438.23332001037,0.328477779209562,143.94990773264,0.00407931756692011,0.00407931756692011,0.56703105264787,0.00787042205343918,0.00379110448651907,0,0,0.615144650220366,1321.58379313029,-24.3515142988012,36.0901941886444,-126.151972560138,57.4488203774135,FINLAY-RUSSEL PARK,A - Park,National,II,Sub-national ministry or agency,Designated,2001,CAN,1092.8589237701,II,0.361878453038674,0.466390423572744,0.168776644994557,0.455801104972376,FALSE
555516174,5,135.671799537236,0.572229581644255,77.6354170901157,0.0205028273862649,0.0205028273862649,1.63307436390373,0.0424085064788604,0.0219056790925955,0,0,1.83555835162949,1176.33279845488,17.1737601394025,34.8089003855083,-127.69876267626,53.9491938173341,MORICE LAKE PARK,A - Park,National,II,Sub-national ministry or agency,Designated,2008,CAN,524.995191987628,II,0.209484346224678,0.755985267034991,0.158367079420313,0.431860036832413,FALSE
555516203,5,119.073354430772,0.469566703484671,55.9128825129193,0.00544980521942965,0.00544980521942965,0.301984190436319,0.0109693605630391,0.00551955534360948,0,0,0.136961067745209,712.450879117168,43.835178048068,40.923712576772,-128.36363219877,53.1403594267807,K'OOTZ/KHUTZE CONSERVANCY,Conservancy,National,II,Sub-national ministry or agency,Designated,2006,CAN,341.879378976449,II,0.13720073664825,0.523020257826888,0.0717587646558069,0.236648250460405,FALSE
555516204,9,365.712409518598,0.696941463566758,254.880141934417,0.00811324092225046,0.00811324092225046,1.99091746491589,0.0162162054652489,0.00810296454299848,0,0,0.78505259086349,267.746330291449,68.8229911862259,40.0925620460112,-128.759821913678,52.8638857999207,KITASOO SPIRIT BEAR CONSERVANCY,Conservancy,National,II,Sub-national ministry or agency,Designated,2006,CAN,1027.73057403163,II,0.547882136279926,0.593001841620626,0.324895115805039,0.708103130755065,FALSE
555516211,5,131.91164464797,0.726551090906516,95.840549322255,0.0106539889197966,0.0106539889197966,1.02855380551446,0.0214639570253104,0.0108099681055138,0,0,0.47485827285279,733.89444232443,53.5467809337778,44.313431950766,-126.988222500764,51.284394386576,Tsa-Latĺ / SMOKEHOUSE CONSERVANCY,Conservancy,National,II,Sub-national ministry or agency,Designated,2006,CAN,378.970292704753,II,0.255064456721915,0.636279926335175,0.162292393733742,0.439226519337017,FALSE
555516216,9,183.548053781739,0.508184029151986,93.2761895138096,0.0134616120287181,0.0134616120287181,1.21440702551032,0.0273298756522722,0.0138682636235541,0,0,0.837364381943289,835.857032105382,41.1446648081697,40.8133911077867,-127.279251761133,52.6277000265993,CASCADE-SUTSLEM CONSERVANCY,Conservancy,National,Ib,Sub-national ministry or agency,Designated,2008,CAN,1215.36477696299,Ib,0.250460405156538,0.680939226519337,0.170548314561013,0.457182320441989,FALSE
555516237,8,244.058480777013,0.623508972875566,152.172652670846,0.0135520385405647,0.0135520385405647,2.09070735376233,0.0279243609862415,0.0143723224456768,0,0,0.323284319264342,851.298557252138,43.6771425209495,42.5408794045754,-127.000447908874,51.6767660193705,OWIKENO CONSERVANCY,Conservancy,National,Ib,Sub-national ministry or agency,Designated,2007,CAN,705.813283585585,Ib,0.375230202578269,0.683241252302026,0.256372753511119,0.602670349907919,FALSE
555516254,6,155.061655940299,0.510312873918235,79.1299592774145,0.00681651273879573,0.00681651273879573,0.540516527170943,0.0137242690980127,0.00690775635921695,0,0,0.345233434949816,589.434315041466,51.4680697229148,39.211765492135,-129.726374551704,53.8477151906378,ECSTALL-SPARKLING CONSERVANCY,Conservancy,National,II,Sub-national ministry or agency,Designated,2008,CAN,406.070071820989,II,0.214548802946593,0.559852670349908,0.120115720250026,0.359576427255985,FALSE
555516296,7,142.55265958088,0.546983034657013,77.9738863359781,0.00410392617314392,0.00410392617314392,0.273830914236239,0.0081565711188494,0.00405264494570547,0,0,2.16813178793153,1442.65322425091,-22.3189176376912,33.6980433359084,-129.822987079931,57.5620269277486,TODAGIN WILDLIFE MANAGEMENT AREA,Wildlife Management Area,National,IV,Sub-national ministry or agency,Designated,2001,CAN,1225.94602329521,IV,0.210865561694291,0.467771639042357,0.0986369294113258,0.304788213627993,FALSE
555516343,6,248.64030160779,0.243200288652362,60.4693931216249,0.014215655840814,0.014215655840814,0.887060537062268,0.0273788844072264,0.0131632285664124,0.0974630224467203,0.0675562192177949,2.17407981223057,989.812059397462,14.9157923258606,23.6410081453131,-125.354068968789,54.6803922341251,RUBYROCK LAKE PARK,A - Park,National,II,Sub-national ministry or agency,Designated,2001,CAN,412.500970303516,II,0.151933701657459,0.694290976058932,0.105486198020003,0.321362799263352,FALSE
555516345,18,720.003558968782,0.0905798705435438,65.2178291622831,0.0115219068035147,0.0115219068035147,0.758762109614611,0.0211614266213443,0.0096395198178296,0,0,1.20638127574453,1226.23757048243,-5.8358877914545,25.7570110572497,-124.627350545625,55.8412825596632,OMINECA PARK,A - Park,National,II,Sub-national ministry or agency,Designated,2001,CAN,1324.18278655515,II,0.164364640883978,0.651933701657459,0.107154848753091,0.328729281767956,FALSE
555516355,7,132.864956311521,0.544582562691591,72.3559384000344,0.00542533902632235,0.00542533902632235,0.385752756981676,0.0110302215724631,0.00560488254614074,0,0,0.347239178931111,661.702863088377,43.1122703938375,43.2203111308433,-129.131136514245,53.893304712133,FOCH-GILTTOYEES PARK,A - Park,National,II,Sub-national ministry or agency,Designated,2004,CAN,584.080902442758,II,0.191988950276243,0.521639042357275,0.100148932165278,0.307090239410681,FALSE
555516430,49,1191.0828448378,0.525981973827012,626.488105719281,0.00547168901431937,0.00547168901431937,3.32521880179177,0.0109345675278447,0.00546287851352535,0,0,0.06050410157928,304.23399298129,-52.5181745941532,50.9395444527,-98.8305428428081,57.7295418419324,Sand Lakes Provincial Park,Provincial Park,National,Ib,Sub-national ministry or agency,Designated,1995,CAN,8306.57434058906,Ib,0.803406998158379,0.525322283609576,0.422047598940475,0.824125230202578,FALSE
555516431,6,196.358527330863,0.440604211886295,86.5163941817682,0.131490786165487,0.131490786165487,10.3051791159767,0.337744148232133,0.206253362066646,0.869322579594718,1.12427742302428,4.85845219522622,266.327988920245,18.0879628842547,28.0946585504682,-88.2432520805248,48.7362133497165,Lake Superior National Marine Conservation Area Of Canada,National Marine Conservation Area,National,VI,Federal or national ministry or agency,Established,2007,CAN,10885.078912007,VI,0.23158379373849,0.958103130755065,0.221881157812982,0.552486187845304,FALSE
555516943,12,505.24906635711,0.612777243764645,309.60513029697,0.07581744934937,0.07581744934937,22.957174823322,0.168922352542754,0.0931049031933844,0.379208970393164,0.455633863730509,7.52446786180068,749.858624018843,62.1568482187418,23.1017830004538,13.6038739037998,49.0588664995398,Šumava,Site of Community Importance (Habitats Directive),Regional,Not Reported,Federal or national ministry or agency,Designated,2008,CZE,1719.02538851904,Other/Not reported,0.60865561694291,0.92219152854512,0.561297053746155,0.926795580110497,TRUE
555523044,9,423.180585984831,0.826883210338199,349.920921491937,0.163819567335181,0.163819567335181,57.3110377048937,0.464690033626597,0.300870466291416,1,4.60645358779928,6.87076526635316,1006.86595561099,99.1759880632099,36.7604309437862,-6.99543202893079,42.7916213864015,Ancares - Courel,Special Areas of Conservation (Habitats Directive),Regional,Not Reported,Federal or national ministry or agency,Designated,2014,ESP,1026.53521419846,Other/Not reported,0.652854511970534,0.975598526703499,0.636923900030185,0.9548802946593,TRUE
555523142,8,357.028885527065,0.930086646191691,332.067798733425,0.174428226768039,0.174428226768039,57.9669778728334,0.50011424743574,0.325686020667701,1,4.93003765674846,7.46215961139834,850.346550746071,105.261882573868,23.9847659330918,-4.33189086829676,43.1600971638647,Valles altos del Nansa y Saja y Alto Campoo,Special Areas of Conservation (Habitats Directive),Regional,Not Reported,Federal or national ministry or agency,Designated,2019,ESP,511.441607083687,Other/Not reported,0.633057090239411,0.994935543278085,0.629851000003392,0.951657458563536,TRUE
555523161,7,254.787731480672,0.900632485974917,229.470107999347,0.176540602569472,0.176540602569472,40.530526101151,0.643527502804175,0.466986900234703,1,5.07214990983929,8.72350867243212,736.342025428597,109.872362503371,17.8316617779519,-2.53035439663504,42.6689719885051,Arabako hegoaldeko mendilerroak / Sierras meridionales de Álava,Special Protection Area (Birds Directive),Regional,Not Reported,Federal or national ministry or agency,Designated,2000,ESP,185.292229918227,Other/Not reported,0.511970534069982,0.997237569060773,0.510556250826694,0.892725598526704,FALSE
555523205,8,405.808722570656,0.892930940598928,362.359164348266,0.173775319621822,0.173775319621822,63.0145890791776,0.634875463809111,0.461100144187289,1,4.96846345795384,8.92782502984547,795.129687610761,105.39410569794,18.7363158856769,-2.11282662240424,42.8451272912988,Urbasa y Andia,Special Areas of Conservation (Habitats Directive),Regional,Not Reported,Federal or national ministry or agency,Designated,2007,ESP,278.760448584591,Other/Not reported,0.662983425414365,0.994014732965009,0.659015292573487,0.959944751381216,TRUE
555523522,8,258.137515664766,0.38513866754413,99.41873882628,0.176421849066883,0.176421849066883,17.1611890103439,0.554981345238828,0.378559496171945,1,5.17185902796324,7.41698021380402,1371.6827975254,91.1552743253838,25.1599692765527,-1.9740384501848,40.4248721232278,Serranía de Cuenca,Special Protection Area (Birds Directive),Regional,Not Reported,Federal or national ministry or agency,Designated,2005,ESP,1914.99016139362,Other/Not reported,0.26427255985267,0.996777163904236,0.263420852707657,0.61279926335175,FALSE
555523535,6,217.273101379728,0.484754972224059,105.324216224365,0.168016788816011,0.168016788816011,17.6137594436478,0.523075776236325,0.355058987420315,1,4.11739313400714,6.77357166461114,1399.20385103628,89.1787465474983,25.4697835288842,-1.92029410873593,40.6249843523985,Alto Tajo,Special Protection Area (Birds Directive),Regional,Not Reported,Federal or national ministry or agency,Designated,2005,ESP,1906.47390261172,Other/Not reported,0.276243093922652,0.986648250460405,0.272554765320554,0.629834254143646,FALSE
555523955,5,98.8087060268896,0.085229589348293,8.421425438708,0.153023757078068,0.153023757078068,1.30279009971862,0.344832007808583,0.191808250730515,1,4.77325788859745,7.3222101112335,694.171800807903,152.616117749223,49.026490311502,-3.73254152996211,38.3118738726285,"Cuencas del Rumblar, Guadalén y Guadalmena",Special Areas of Conservation (Habitats Directive),Regional,Not Reported,Federal or national ministry or agency,Designated,2015,ESP,1792.16078444846,Other/Not reported,0.0119705340699816,0.967311233885819,0.0115792320815061,0.0630755064456722,FALSE
555527081,5,215.168641543924,0.593794428091225,127.76594044874,0.0171100614508645,0.0171100614508645,2.18463754383516,0.0351228684711249,0.0180128070202604,0,0,6.30300850004169,937.926605403656,122.425112271795,66.4075737949928,22.6355272805583,37.2169770646169,OROS PARNONAS (KAI PERIOCHI MALEVIS),Special Areas of Conservation (Habitats Directive),Regional,Not Reported,Federal or national ministry or agency,Designated,2011,GRC,556.753463387972,Other/Not reported,0.325506445672192,0.726058931860037,0.236336862258308,0.573664825046041,FALSE
555531072,9,280.90694015627,0.912389937422497,256.296665550725,0.162338764783103,0.162338764783103,41.6155582856669,0.436298583357163,0.27395981857406,0.936493992019716,3.38861358165789,6.96386178933524,738.882316231594,115.985182232009,48.9123189785239,-8.15756119014686,41.8686190791441,Peneda / Gerês,Site of Community Importance (Habitats Directive),Regional,Not Reported,Federal or national ministry or agency,Designated,0,PRT,895.739719265617,Other/Not reported,0.550184162062615,0.974217311233886,0.535998935048109,0.910220994475138,TRUE
555531073,5,127.847842534494,0.905503958022678,115.766727439644,0.176078362456753,0.176078362456753,20.4158101285324,0.563342540778596,0.387264178321842,0.42497037944473,0.64253526213881,8.24107299739121,756.461655752533,119.797945214809,53.3940821343968,-7.85714177679124,41.3129107212975,Alvão / Marão,Site of Community Importance (Habitats Directive),Regional,Not Reported,Federal or national ministry or agency,Designated,2008,PRT,587.647257167048,Other/Not reported,0.298802946593002,0.996316758747698,0.297702383253801,0.668508287292818,FALSE
555531074,5,171.384856251559,0.766397032062033,131.348845171573,0.136999379754375,0.136999379754375,17.7975418024301,0.35526231897191,0.218262939217535,0.551769437149245,2.22383733640402,8.13823467638998,804.048567751294,123.964395887274,52.6434331748248,-6.98270806915667,40.3228593278941,Malcata,Site of Community Importance (Habitats Directive),Regional,Not Reported,Federal or national ministry or agency,Designated,2008,PRT,793.606955391904,Other/Not reported,0.33609576427256,0.960865561694291,0.322942845320825,0.704419889502763,FALSE
555531077,5,120.909607335528,0.730072593712766,88.2727906322413,0.16234411914773,0.16234411914773,14.4246994142019,0.469318655754501,0.30697453660677,1,3.76076933293454,7.75054224907049,458.722639579522,154.00300042147,54.3211134646941,-7.3594207712146,39.3475643269784,S. Mamede,Site of Community Importance (Habitats Directive),Regional,Not Reported,Federal or national ministry or agency,Designated,2008,PRT,1150.92567126579,Other/Not reported,0.23572744014733,0.974677716390424,0.22975828305336,0.56353591160221,FALSE
555531085,5,105.009984592461,0.901093637977544,94.6238290403869,0.173082690791715,0.173082690791715,16.3865432184471,0.516059167465916,0.342976476674201,0.556633189481792,0.971253634729231,8.82394815960235,266.940174852035,148.906169131383,58.6333085872737,-8.80536688557799,39.4866760648074,Serras d'Aire e Candeeiros,Site of Community Importance (Habitats Directive),Regional,Not Reported,Federal or national ministry or agency,Designated,2008,PRT,442.231980028936,Other/Not reported,0.252762430939227,0.992633517495396,0.250900460913892,0.593922651933702,FALSE
555531095,6,136.25473084487,0.876402730190476,119.414018113812,0.172759219458073,0.172759219458073,20.6264129378746,0.5213410951633,0.348581875705227,0.712539308724568,0.855111001359065,8.13172914560443,663.357126148757,126.452227020082,53.9657056795721,-8.0254496988593,40.9843841037284,Montemuro,Site of Community Importance (Habitats Directive),Regional,Not Reported,Federal or national ministry or agency,Designated,2008,PRT,387.824171544926,Other/Not reported,0.308471454880295,0.99171270718232,0.305915061607806,0.683701657458563,FALSE
555531180,12,716.527957729901,0.424211774749492,303.95959660623,0.0221556390083342,0.0221556390083342,6.82982780348427,0.0445098559033429,0.0223542168950087,0.240134318402749,0.272625225373717,3.64494165481127,1016.57234644637,54.9618032160213,44.6815039788516,25.1276899037691,46.8770069398666,Călimani - Gurghiu,Site of Community Importance (Habitats Directive),Regional,Not Reported,Federal or national ministry or agency,Designated,2009,ROU,1353.06638166594,Other/Not reported,0.604972375690608,0.76841620626151,0.46487057782119,0.859576427255985,FALSE
555536314,5,125.951141510645,0.21867400099297,27.5422400437645,0.0416992266071788,0.0416992266071788,1.1391290767045,0.0816738443166073,0.0399746177094286,0.441595187003522,0.473317835859553,5.05594229978236,37.2947917275887,66.9012453841652,28.2198736857971,22.4417855442376,55.143993263662,Karšuvos giria,Site of Community Importance (Habitats Directive),Regional,Not Reported,Federal or national ministry or agency,Designated,0,LTU,371.996593757817,Other/Not reported,0.0543278084714549,0.869705340699816,0.047249185176141,0.173572744014733,FALSE
555537214,6,233.882397290601,0.57201749119461,133.78482213275,0.0948203923341147,0.0948203923341147,12.8426499950978,0.219410192784285,0.12458980045017,1,1.38935730790455,8.71769187069131,406.991931704276,71.1267603598178,29.2862076158632,14.3410253556425,50.8766663045575,Labské pískovce,Special Protection Area (Birds Directive),Regional,Not Reported,Federal or national ministry or agency,Designated,2004,CZE,354.871256732705,Other/Not reported,0.341620626151013,0.93646408839779,0.319915448246391,0.699355432780847,FALSE
555538614,5,119.172508205302,0.89921993500006,107.162295082165,0.175160112275584,0.175160112275584,18.7849351443755,0.544878981354943,0.369718869079359,1,5.09459665086123,7.81090170324133,845.422643010247,101.738559189075,21.6103615648721,-3.74276781800763,42.8660771168586,Hoces del Alto Ebro y Rudrón - ZEPA,Special Protection Area (Birds Directive),Regional,Not Reported,Federal or national ministry or agency,Designated,2000,ESP,515.164597124879,Other/Not reported,0.280847145488029,0.99585635359116,0.279683414222195,0.639963167587477,FALSE
