SITE_ID,n_forest_cells,total_protected_forest_area,mean_carbon_percentile,carbon_asset,pest_signal,pest_signal_observed_effort,obs_occurrence,record_intensity,lon,lat,NAME_ENG,DESIG_ENG,DESIG_TYPE,IUCN_CAT_PA,GOV_TYPE,STATUS,STATUS_YR,ISO3,GIS_AREA,IUCN_group,carbon_asset_rank,pest_signal_rank,priority_score,priority_rank,priority_flag
33729,5,518.383770836647,0.026259042255426,13.6122613429266,0.0019914054587923,0.00223433186505492,0,0,-73.0175037713023,-9.31097696048395,Kampa do Rio Amonea,Indigenous Area,National,Not Reported,Indigenous Peoples,Designated,1995,BRA,862.507419371644,Other/Not reported,0.0178766873403867,0.176577891280555,0.00315662775364727,0.0182415176942722,FALSE
33731,5,537.995723182127,0.0194322838718123,10.454485614696,0.00254703696707107,0.00211134204018045,0,0,-72.1644527243187,-9.5007921930901,Kaxinawá do Rio Jordão,Indigenous Area,National,Not Reported,Indigenous Peoples,Designated,1996,BRA,894.208311292378,Other/Not reported,0.0145932141554177,0.20576431959139,0.00300276278134097,0.0178766873403867,FALSE
33732,12,1359.71862881837,0.00356616681374503,4.84898345012295,0.00137957687932563,0.00115775849992112,0,0,-71.9644295407446,-9.58287758090423,Alto Tarauacá,Indigenous Area,National,Not Reported,Indigenous Peoples,Designated,2009,BRA,1423.72173958151,Other/Not reported,0.00401313389273988,0.140824516599781,0.000565147640495291,0.00693177672382342,FALSE
33733,20,2332.2358159143,0.00483699561416026,11.2810144127649,0.00106270438647124,0.00072766816100793,0,0,-71.8319846919067,-9.78015928788234,Kampa e Isolados do Rio Envira,Indigenous Area,National,Not Reported,Indigenous Peoples,Designated,1999,BRA,2329.10243422464,Other/Not reported,0.0156877052170741,0.108719445457862,0.0017055586117067,0.0124042320321051,FALSE
33734,11,1245.5980438676,0.0176922857174336,22.037476481182,0.00115251114761045,0.000863934044592209,0,0,-71.4958038575604,-9.28545586231128,Kaxinawá do Rio Humaitá,Indigenous Area,National,Not Reported,Indigenous Peoples,Designated,1996,BRA,1288.0828314588,Other/Not reported,0.0383071871579715,0.118205034658884,0.00452810238569237,0.0251732944180956,FALSE
33745,26,2886.92168937916,0.165433846866517,477.594560676377,0.0022291273242783,0.00172583939933521,0,0,-70.2512777275843,-10.7155483807662,Mamoadate,Indigenous Area,National,Not Reported,Indigenous Peoples,Designated,1999,BRA,3129.28388617157,Other/Not reported,0.728931047063116,0.193360087559285,0.140946171084805,0.406421014228384,FALSE
33747,18,1960.38368718214,0.237884945031367,466.345765665712,0.00127121050907181,0.00212768646025973,0,0,-70.1220693298406,-9.267431133553,Alto Rio Purus,Indigenous Area,National,Not Reported,Indigenous Peoples,Designated,2002,BRA,2621.60252370818,Other/Not reported,0.724917913170376,0.13133892739876,0.0952099411679443,0.298431229478293,FALSE
33751,9,949.12013162155,0.112937321506427,107.191085453165,0.000971077431376316,0.000871633789553272,0,0,-69.6301947569093,-9.9766368710977,Floresta Nacional De Macauã,Forest,National,VI,Sub-national ministry or agency,Designated,1988,BRA,1763.84158375039,VI,0.275811747537395,0.0988690259029551,0.027269238811614,0.113827070412258,FALSE
33811,33,2509.6624066754,0.278730610167648,699.519733927442,0.003632945046591,0.00554493118113558,0,0,-51.5197492858773,3.53789741969677,Uaça,Indigenous Area,National,Not Reported,Indigenous Peoples,Designated,1995,BRA,4701.00050815457,Other/Not reported,0.81430134987231,0.254286756658154,0.207066049201386,0.534476468442174,FALSE
33812,27,3331.8383306024,0.173667102824118,578.630709954064,0.00183703339599129,0.00215727616869946,0,0,-52.8617909640184,1.10191092851194,Waiãpi,Indigenous Area,National,Not Reported,Indigenous Peoples,Designated,1997,BRA,6045.32176304481,Other/Not reported,0.7694272163444,0.169646114556731,0.130530337687029,0.381247719810288,FALSE
33846,92,10309.0829235594,0.171374739378107,1766.71639925229,0.00113544023942928,0.00124093619532124,0,0,-59.129237409172,-4.6725148534513,Coata-Laranjal,Indigenous Area,National,Not Reported,Indigenous Peoples,Designated,2004,BRA,11528.9385582119,Other/Not reported,0.933965705946735,0.116380882889456,0.108695753446555,0.332725282743524,FALSE
33848,103,12142.7704936121,0.0905785663933455,1099.8747433548,0.000677659862581012,0.000521157558771931,0,0,-67.3576085804651,-6.89179844143741,Deni,Indigenous Area,National,Not Reported,Indigenous Peoples,Designated,2007,BRA,15281.8952074298,Other/Not reported,0.881065304633346,0.0572783655600146,0.0504659806010344,0.180226194819409,FALSE
33865,10,1198.56251665933,0.276124742807232,330.952766650945,0.000561849358180488,0.000717187189701205,0,0,-62.1599841107805,-6.73140167123258,Ipixuna,Indigenous Area,National,Not Reported,Indigenous Peoples,Designated,2001,BRA,2153.27657573217,Other/Not reported,0.623859905144108,0.0394016782196279,0.0245811272366157,0.104341481211237,FALSE
33872,12,1246.19868074074,0.170446842880608,212.410630734237,0.00134569912582033,0.00103256374618687,0,0,-66.2864033704039,-9.3982386786553,Kaxarari,Indigenous Area,National,Not Reported,Indigenous Peoples,Designated,1999,BRA,1462.89491023541,Other/Not reported,0.477927763589931,0.139000364830354,0.0664321335015555,0.22254651587012,FALSE
33874,66,7632.13616061197,0.0514604884041129,392.753454391783,0.000829500357058246,0.000580250417345033,0,0,-70.659532504903,-7.21650860460914,Kulina do Medio Jurua,Indigenous Area,National,Not Reported,Indigenous Peoples,Designated,2002,BRA,7271.17284298188,Other/Not reported,0.677489967165268,0.0762495439620577,0.0516583010352211,0.183144837650493,FALSE
33882,7,858.810153077055,0.124197038047192,106.661677257025,0.00120151612172134,0.000814363672401135,0,0,-66.764273053617,-8.09283685967649,Seruini/Mariene,Indigenous Area,National,Not Reported,Indigenous Peoples,Designated,2004,BRA,1448.83092365331,Other/Not reported,0.273622765414082,0.124042320321051,0.0339408027146253,0.132433418460416,FALSE
33889,73,8902.03994952699,0.0894914089662611,796.656097757114,0.000928187265129953,0.000726199625237116,0,0,-58.0757695192073,-0.889295677170961,Nhamundá/Mapuera,Indigenous Area,National,Not Reported,Indigenous Peoples,Designated,1994,BRA,10490.1541859475,Other/Not reported,0.840204304998176,0.0923020795330171,0.077552604583925,0.252097774534841,FALSE
33890,15,1689.64341961741,0.333202879883536,562.994053392785,0.000883964635162855,0.00116424847998962,0,0,-62.58614574287,-7.4143042897576,Nove de Janeiro,Indigenous Area,National,Not Reported,Indigenous Peoples,Designated,2001,BRA,2294.23933239373,Other/Not reported,0.764319591390004,0.0850054724553083,0.0649713479729554,0.21780372126961,FALSE
33894,7,688.928114128464,0.133087165401823,91.6874898749811,0.0010508610762019,0.00159204778932577,0,0,-65.2067191479026,-7.62822833386256,Paumari do Lago Marahã,Indigenous Area,National,Not Reported,Indigenous Peoples,Designated,2003,BRA,1186.81775861714,Other/Not reported,0.236774899671653,0.107624954396206,0.0254828877793278,0.108354615103977,FALSE
33895,28,3392.37754850313,0.285183338539558,967.449554868765,0.000679597362727707,0.000624666391044833,0,0,-62.1697728194877,-7.14514317107402,Pirahã,Indigenous Area,National,Not Reported,Indigenous Peoples,Designated,2001,BRA,3469.85075297737,Other/Not reported,0.865742429770157,0.0576431959139,0.049904160490217,0.176213060926669,FALSE
33897,83,9811.83867493185,0.1072317439541,1052.14057250922,0.000497897840335688,0.000355544732087191,0,0,-67.6923374166522,-4.76485419624979,Rio Biá,Indigenous Area,National,Not Reported,Indigenous Peoples,Designated,2006,BRA,11856.325546823,Other/Not reported,0.877417001094491,0.0284567676030646,0.0249684516911238,0.105800802626779,FALSE
33899,9,959.163061254243,0.0945201003086989,90.6601887621498,0.000797825362546977,0.000640679909280255,0,0,-69.6983455832207,-4.53712212211134,São Leopoldo,Indigenous Area,National,Not Reported,Indigenous Peoples,Designated,2002,BRA,724.054740586539,Other/Not reported,0.233126596132798,0.0693177672382342,0.0161598151277751,0.0755198832542868,FALSE
33904,39,3668.22362729582,0.36467504689867,1337.70962331891,0.000834599665442721,0.00115821211524514,0,0,-62.0078652423175,-8.21186690787746,Tenharim Marmelos,Indigenous Area,National,Not Reported,Indigenous Peoples,Designated,2007,BRA,4983.76984251893,Other/Not reported,0.905873768697556,0.0769792046698285,0.0697334422455981,0.232032105071142,FALSE
33906,9,872.025705732595,0.366027594768587,319.185471645681,0.00124480149524742,0.00128082039939844,0,0,-68.1405043024145,-3.07284270552825,Betania,Indigenous Area,National,Not Reported,Indigenous Peoples,Designated,1996,BRA,1225.88310838857,Other/Not reported,0.614739146296972,0.128785114921561,0.0791692516026381,0.257205399489238,FALSE
